,Experiment,Board,Word1,Word2,Clue1,clueCount,wordpair,boardwords,boardnames,representation,prag_speaker_probs,prag_speaker_rank
952,E2,TrialList7,old,new,generation,3,old-new,"['heavy', 'meter', 'kitchen', 'heart', 'old', 'new', 'dim', 'worn', 'boots', 'love', 'glass', 'cage', 'full', 'empty', 'east', 'short', 'hard', 'soft', 'wood', 'timber']",e2_board7_words,swow,0.006580019257685459,26
954,E2,TrialList7,old,new,grandparent,1,old-new,"['heavy', 'meter', 'kitchen', 'heart', 'old', 'new', 'dim', 'worn', 'boots', 'love', 'glass', 'cage', 'full', 'empty', 'east', 'short', 'hard', 'soft', 'wood', 'timber']",e2_board7_words,swow,0.0008952353116356897,80
956,E2,TrialList7,old,new,life,1,old-new,"['heavy', 'meter', 'kitchen', 'heart', 'old', 'new', 'dim', 'worn', 'boots', 'love', 'glass', 'cage', 'full', 'empty', 'east', 'short', 'hard', 'soft', 'wood', 'timber']",e2_board7_words,swow,6.854680188204257e-05,243
957,E2,TrialList7,old,new,memory,1,old-new,"['heavy', 'meter', 'kitchen', 'heart', 'old', 'new', 'dim', 'worn', 'boots', 'love', 'glass', 'cage', 'full', 'empty', 'east', 'short', 'hard', 'soft', 'wood', 'timber']",e2_board7_words,swow,2.728197872482929e-05,576
959,E2,TrialList7,old,new,opposite,6,old-new,"['heavy', 'meter', 'kitchen', 'heart', 'old', 'new', 'dim', 'worn', 'boots', 'love', 'glass', 'cage', 'full', 'empty', 'east', 'short', 'hard', 'soft', 'wood', 'timber']",e2_board7_words,swow,7.427783475702001e-06,2736
960,E2,TrialList7,old,new,quality,1,old-new,"['heavy', 'meter', 'kitchen', 'heart', 'old', 'new', 'dim', 'worn', 'boots', 'love', 'glass', 'cage', 'full', 'empty', 'east', 'short', 'hard', 'soft', 'wood', 'timber']",e2_board7_words,swow,9.450388216714334e-06,2030
961,E2,TrialList7,old,new,restore,1,old-new,"['heavy', 'meter', 'kitchen', 'heart', 'old', 'new', 'dim', 'worn', 'boots', 'love', 'glass', 'cage', 'full', 'empty', 'east', 'short', 'hard', 'soft', 'wood', 'timber']",e2_board7_words,swow,1.8299179946718156e-05,893
962,E2,TrialList7,old,new,shop,1,old-new,"['heavy', 'meter', 'kitchen', 'heart', 'old', 'new', 'dim', 'worn', 'boots', 'love', 'glass', 'cage', 'full', 'empty', 'east', 'short', 'hard', 'soft', 'wood', 'timber']",e2_board7_words,swow,1.5046993239668006e-05,1121
964,E2,TrialList7,old,new,time,6,old-new,"['heavy', 'meter', 'kitchen', 'heart', 'old', 'new', 'dim', 'worn', 'boots', 'love', 'glass', 'cage', 'full', 'empty', 'east', 'short', 'hard', 'soft', 'wood', 'timber']",e2_board7_words,swow,0.00010232543266830827,179
965,E2,TrialList7,old,new,use,1,old-new,"['heavy', 'meter', 'kitchen', 'heart', 'old', 'new', 'dim', 'worn', 'boots', 'love', 'glass', 'cage', 'full', 'empty', 'east', 'short', 'hard', 'soft', 'wood', 'timber']",e2_board7_words,swow,2.3881569545823217e-05,649
966,E2,TrialList7,old,new,wedding,1,old-new,"['heavy', 'meter', 'kitchen', 'heart', 'old', 'new', 'dim', 'worn', 'boots', 'love', 'glass', 'cage', 'full', 'empty', 'east', 'short', 'hard', 'soft', 'wood', 'timber']",e2_board7_words,swow,1.553941144636814e-05,1074
967,E2,TrialList8,army,drum,band,5,army-drum,"['rural', 'pen', 'tall', 'ride', 'happy', 'sad', 'style', 'fine', 'land', 'acre', 'cake', 'icing', 'floor', 'tile', 'army', 'drum', 'giant', 'subtle', 'tough', 'gift']",e2_board8_words,swow,0.012998882869355964,8
968,E2,TrialList8,army,drum,battle,1,army-drum,"['rural', 'pen', 'tall', 'ride', 'happy', 'sad', 'style', 'fine', 'land', 'acre', 'cake', 'icing', 'floor', 'tile', 'army', 'drum', 'giant', 'subtle', 'tough', 'gift']",e2_board8_words,swow,0.0014222728893739794,70
971,E2,TrialList8,army,drum,beat,1,army-drum,"['rural', 'pen', 'tall', 'ride', 'happy', 'sad', 'style', 'fine', 'land', 'acre', 'cake', 'icing', 'floor', 'tile', 'army', 'drum', 'giant', 'subtle', 'tough', 'gift']",e2_board8_words,swow,0.0066891943028836295,19
972,E2,TrialList8,army,drum,bugle,1,army-drum,"['rural', 'pen', 'tall', 'ride', 'happy', 'sad', 'style', 'fine', 'land', 'acre', 'cake', 'icing', 'floor', 'tile', 'army', 'drum', 'giant', 'subtle', 'tough', 'gift']",e2_board8_words,swow,0.013101881099361749,7
973,E2,TrialList8,army,drum,fighter,1,army-drum,"['rural', 'pen', 'tall', 'ride', 'happy', 'sad', 'style', 'fine', 'land', 'acre', 'cake', 'icing', 'floor', 'tile', 'army', 'drum', 'giant', 'subtle', 'tough', 'gift']",e2_board8_words,swow,0.00010375322583144234,856
977,E2,TrialList8,army,drum,military,7,army-drum,"['rural', 'pen', 'tall', 'ride', 'happy', 'sad', 'style', 'fine', 'land', 'acre', 'cake', 'icing', 'floor', 'tile', 'army', 'drum', 'giant', 'subtle', 'tough', 'gift']",e2_board8_words,swow,0.019097912219805026,5
978,E2,TrialList8,army,drum,patriotism,1,army-drum,"['rural', 'pen', 'tall', 'ride', 'happy', 'sad', 'style', 'fine', 'land', 'acre', 'cake', 'icing', 'floor', 'tile', 'army', 'drum', 'giant', 'subtle', 'tough', 'gift']",e2_board8_words,swow,2.3150017491980795e-05,4666
979,E2,TrialList8,army,drum,revolution,1,army-drum,"['rural', 'pen', 'tall', 'ride', 'happy', 'sad', 'style', 'fine', 'land', 'acre', 'cake', 'icing', 'floor', 'tile', 'army', 'drum', 'giant', 'subtle', 'tough', 'gift']",e2_board8_words,swow,0.0001731819389735654,489
980,E2,TrialList8,army,drum,soldier,2,army-drum,"['rural', 'pen', 'tall', 'ride', 'happy', 'sad', 'style', 'fine', 'land', 'acre', 'cake', 'icing', 'floor', 'tile', 'army', 'drum', 'giant', 'subtle', 'tough', 'gift']",e2_board8_words,swow,0.012715453256726546,9
981,E2,TrialList8,army,drum,strike,1,army-drum,"['rural', 'pen', 'tall', 'ride', 'happy', 'sad', 'style', 'fine', 'land', 'acre', 'cake', 'icing', 'floor', 'tile', 'army', 'drum', 'giant', 'subtle', 'tough', 'gift']",e2_board8_words,swow,0.00031936814433008634,263
982,E2,TrialList8,army,drum,war,4,army-drum,"['rural', 'pen', 'tall', 'ride', 'happy', 'sad', 'style', 'fine', 'land', 'acre', 'cake', 'icing', 'floor', 'tile', 'army', 'drum', 'giant', 'subtle', 'tough', 'gift']",e2_board8_words,swow,0.009971644447642546,12
984,E2,TrialList8,giant,subtle,background,1,giant-subtle,"['rural', 'pen', 'tall', 'ride', 'happy', 'sad', 'style', 'fine', 'land', 'acre', 'cake', 'icing', 'floor', 'tile', 'army', 'drum', 'giant', 'subtle', 'tough', 'gift']",e2_board8_words,swow,6.307993470978331e-05,2847
985,E2,TrialList8,giant,subtle,beanstalk,1,giant-subtle,"['rural', 'pen', 'tall', 'ride', 'happy', 'sad', 'style', 'fine', 'land', 'acre', 'cake', 'icing', 'floor', 'tile', 'army', 'drum', 'giant', 'subtle', 'tough', 'gift']",e2_board8_words,swow,9.903549234628492e-05,1586
986,E2,TrialList8,giant,subtle,big,1,giant-subtle,"['rural', 'pen', 'tall', 'ride', 'happy', 'sad', 'style', 'fine', 'land', 'acre', 'cake', 'icing', 'floor', 'tile', 'army', 'drum', 'giant', 'subtle', 'tough', 'gift']",e2_board8_words,swow,0.05965381479242872,0
988,E2,TrialList8,giant,subtle,broad,1,giant-subtle,"['rural', 'pen', 'tall', 'ride', 'happy', 'sad', 'style', 'fine', 'land', 'acre', 'cake', 'icing', 'floor', 'tile', 'army', 'drum', 'giant', 'subtle', 'tough', 'gift']",e2_board8_words,swow,0.0012088206940330404,56
989,E2,TrialList8,giant,subtle,cloud,1,giant-subtle,"['rural', 'pen', 'tall', 'ride', 'happy', 'sad', 'style', 'fine', 'land', 'acre', 'cake', 'icing', 'floor', 'tile', 'army', 'drum', 'giant', 'subtle', 'tough', 'gift']",e2_board8_words,swow,6.331466205474246e-05,2835
990,E2,TrialList8,giant,subtle,clue,1,giant-subtle,"['rural', 'pen', 'tall', 'ride', 'happy', 'sad', 'style', 'fine', 'land', 'acre', 'cake', 'icing', 'floor', 'tile', 'army', 'drum', 'giant', 'subtle', 'tough', 'gift']",e2_board8_words,swow,0.00019906573891814003,603
992,E2,TrialList8,giant,subtle,difficult,1,giant-subtle,"['rural', 'pen', 'tall', 'ride', 'happy', 'sad', 'style', 'fine', 'land', 'acre', 'cake', 'icing', 'floor', 'tile', 'army', 'drum', 'giant', 'subtle', 'tough', 'gift']",e2_board8_words,swow,0.00012703328046381225,1114
994,E2,TrialList8,giant,subtle,elephant,2,giant-subtle,"['rural', 'pen', 'tall', 'ride', 'happy', 'sad', 'style', 'fine', 'land', 'acre', 'cake', 'icing', 'floor', 'tile', 'army', 'drum', 'giant', 'subtle', 'tough', 'gift']",e2_board8_words,swow,0.0003008887862873082,352
995,E2,TrialList8,giant,subtle,extreme,1,giant-subtle,"['rural', 'pen', 'tall', 'ride', 'happy', 'sad', 'style', 'fine', 'land', 'acre', 'cake', 'icing', 'floor', 'tile', 'army', 'drum', 'giant', 'subtle', 'tough', 'gift']",e2_board8_words,swow,0.00011055333886897774,1361
996,E2,TrialList8,giant,subtle,flaw,1,giant-subtle,"['rural', 'pen', 'tall', 'ride', 'happy', 'sad', 'style', 'fine', 'land', 'acre', 'cake', 'icing', 'floor', 'tile', 'army', 'drum', 'giant', 'subtle', 'tough', 'gift']",e2_board8_words,swow,2.8596317309403557e-05,6829
997,E2,TrialList8,giant,subtle,gentle,4,giant-subtle,"['rural', 'pen', 'tall', 'ride', 'happy', 'sad', 'style', 'fine', 'land', 'acre', 'cake', 'icing', 'floor', 'tile', 'army', 'drum', 'giant', 'subtle', 'tough', 'gift']",e2_board8_words,swow,0.0005388468706604913,150
998,E2,TrialList8,giant,subtle,gesture,1,giant-subtle,"['rural', 'pen', 'tall', 'ride', 'happy', 'sad', 'style', 'fine', 'land', 'acre', 'cake', 'icing', 'floor', 'tile', 'army', 'drum', 'giant', 'subtle', 'tough', 'gift']",e2_board8_words,swow,8.587670130595359e-05,1899
1000,E2,TrialList8,giant,subtle,hint,2,giant-subtle,"['rural', 'pen', 'tall', 'ride', 'happy', 'sad', 'style', 'fine', 'land', 'acre', 'cake', 'icing', 'floor', 'tile', 'army', 'drum', 'giant', 'subtle', 'tough', 'gift']",e2_board8_words,swow,0.0003767761754537283,255
1001,E2,TrialList8,giant,subtle,huge,1,giant-subtle,"['rural', 'pen', 'tall', 'ride', 'happy', 'sad', 'style', 'fine', 'land', 'acre', 'cake', 'icing', 'floor', 'tile', 'army', 'drum', 'giant', 'subtle', 'tough', 'gift']",e2_board8_words,swow,0.018217571655869822,2
1002,E2,TrialList8,giant,subtle,mistake,1,giant-subtle,"['rural', 'pen', 'tall', 'ride', 'happy', 'sad', 'style', 'fine', 'land', 'acre', 'cake', 'icing', 'floor', 'tile', 'army', 'drum', 'giant', 'subtle', 'tough', 'gift']",e2_board8_words,swow,0.000141849316846247,953
1003,E2,TrialList8,giant,subtle,movement,1,giant-subtle,"['rural', 'pen', 'tall', 'ride', 'happy', 'sad', 'style', 'fine', 'land', 'acre', 'cake', 'icing', 'floor', 'tile', 'army', 'drum', 'giant', 'subtle', 'tough', 'gift']",e2_board8_words,swow,5.8716674696434286e-05,3117
1004,E2,TrialList8,giant,subtle,ninja,1,giant-subtle,"['rural', 'pen', 'tall', 'ride', 'happy', 'sad', 'style', 'fine', 'land', 'acre', 'cake', 'icing', 'floor', 'tile', 'army', 'drum', 'giant', 'subtle', 'tough', 'gift']",e2_board8_words,swow,2.8794626739632925e-05,6791
1005,E2,TrialList8,giant,subtle,noticeable,1,giant-subtle,"['rural', 'pen', 'tall', 'ride', 'happy', 'sad', 'style', 'fine', 'land', 'acre', 'cake', 'icing', 'floor', 'tile', 'army', 'drum', 'giant', 'subtle', 'tough', 'gift']",e2_board8_words,swow,5.395320406079696e-05,3504
1006,E2,TrialList8,giant,subtle,obvious,2,giant-subtle,"['rural', 'pen', 'tall', 'ride', 'happy', 'sad', 'style', 'fine', 'land', 'acre', 'cake', 'icing', 'floor', 'tile', 'army', 'drum', 'giant', 'subtle', 'tough', 'gift']",e2_board8_words,swow,0.00015481714413881757,851
1007,E2,TrialList8,giant,subtle,opposite,5,giant-subtle,"['rural', 'pen', 'tall', 'ride', 'happy', 'sad', 'style', 'fine', 'land', 'acre', 'cake', 'icing', 'floor', 'tile', 'army', 'drum', 'giant', 'subtle', 'tough', 'gift']",e2_board8_words,swow,7.611403294185131e-05,2242
1009,E2,TrialList8,giant,subtle,quiet,2,giant-subtle,"['rural', 'pen', 'tall', 'ride', 'happy', 'sad', 'style', 'fine', 'land', 'acre', 'cake', 'icing', 'floor', 'tile', 'army', 'drum', 'giant', 'subtle', 'tough', 'gift']",e2_board8_words,swow,0.009525097802428393,6
1010,E2,TrialList8,giant,subtle,size,2,giant-subtle,"['rural', 'pen', 'tall', 'ride', 'happy', 'sad', 'style', 'fine', 'land', 'acre', 'cake', 'icing', 'floor', 'tile', 'army', 'drum', 'giant', 'subtle', 'tough', 'gift']",e2_board8_words,swow,0.011650247807718917,5
1011,E2,TrialList8,giant,subtle,subdue,1,giant-subtle,"['rural', 'pen', 'tall', 'ride', 'happy', 'sad', 'style', 'fine', 'land', 'acre', 'cake', 'icing', 'floor', 'tile', 'army', 'drum', 'giant', 'subtle', 'tough', 'gift']",e2_board8_words,swow,0.0004810257234339825,180
1012,E2,TrialList8,giant,subtle,sun,1,giant-subtle,"['rural', 'pen', 'tall', 'ride', 'happy', 'sad', 'style', 'fine', 'land', 'acre', 'cake', 'icing', 'floor', 'tile', 'army', 'drum', 'giant', 'subtle', 'tough', 'gift']",e2_board8_words,swow,0.0001290977738617128,1084
1016,E2,TrialList8,happy,sad,emotion,35,happy-sad,"['rural', 'pen', 'tall', 'ride', 'happy', 'sad', 'style', 'fine', 'land', 'acre', 'cake', 'icing', 'floor', 'tile', 'army', 'drum', 'giant', 'subtle', 'tough', 'gift']",e2_board8_words,swow,0.03383416738005553,5
1017,E2,TrialList8,happy,sad,feeling,2,happy-sad,"['rural', 'pen', 'tall', 'ride', 'happy', 'sad', 'style', 'fine', 'land', 'acre', 'cake', 'icing', 'floor', 'tile', 'army', 'drum', 'giant', 'subtle', 'tough', 'gift']",e2_board8_words,swow,0.006811471525873277,21
1018,E2,TrialList8,happy,sad,marriage,1,happy-sad,"['rural', 'pen', 'tall', 'ride', 'happy', 'sad', 'style', 'fine', 'land', 'acre', 'cake', 'icing', 'floor', 'tile', 'army', 'drum', 'giant', 'subtle', 'tough', 'gift']",e2_board8_words,swow,2.2714566713864174e-05,874
1019,E2,TrialList8,happy,sad,mood,4,happy-sad,"['rural', 'pen', 'tall', 'ride', 'happy', 'sad', 'style', 'fine', 'land', 'acre', 'cake', 'icing', 'floor', 'tile', 'army', 'drum', 'giant', 'subtle', 'tough', 'gift']",e2_board8_words,swow,0.17104073302096096,0
1020,E2,TrialList8,happy,sad,oppose,1,happy-sad,"['rural', 'pen', 'tall', 'ride', 'happy', 'sad', 'style', 'fine', 'land', 'acre', 'cake', 'icing', 'floor', 'tile', 'army', 'drum', 'giant', 'subtle', 'tough', 'gift']",e2_board8_words,swow,3.517496205919686e-06,6244
1021,E2,TrialList9,candle,wick,blank,1,candle-wick,"['male', 'guest', 'sleep', 'hammock', 'candle', 'wick', 'olive', 'real', 'silly', 'layer', 'anger', 'rage', 'weird', 'trauma', 'skirt', 'king', 'toe', 'sore', 'fly', 'happen']",e2_board9_words,swow,4.206964426970603e-08,3467
1022,E2,TrialList9,candle,wick,board,1,candle-wick,"['male', 'guest', 'sleep', 'hammock', 'candle', 'wick', 'olive', 'real', 'silly', 'layer', 'anger', 'rage', 'weird', 'trauma', 'skirt', 'king', 'toe', 'sore', 'fly', 'happen']",e2_board9_words,swow,1.0467049051657816e-07,1102
1023,E2,TrialList9,candle,wick,burn,8,candle-wick,"['male', 'guest', 'sleep', 'hammock', 'candle', 'wick', 'olive', 'real', 'silly', 'layer', 'anger', 'rage', 'weird', 'trauma', 'skirt', 'king', 'toe', 'sore', 'fly', 'happen']",e2_board9_words,swow,0.00013905819676707378,31
1024,E2,TrialList9,candle,wick,cake,1,candle-wick,"['male', 'guest', 'sleep', 'hammock', 'candle', 'wick', 'olive', 'real', 'silly', 'layer', 'anger', 'rage', 'weird', 'trauma', 'skirt', 'king', 'toe', 'sore', 'fly', 'happen']",e2_board9_words,swow,5.848661420668314e-08,2345
1025,E2,TrialList9,candle,wick,fire,1,candle-wick,"['male', 'guest', 'sleep', 'hammock', 'candle', 'wick', 'olive', 'real', 'silly', 'layer', 'anger', 'rage', 'weird', 'trauma', 'skirt', 'king', 'toe', 'sore', 'fly', 'happen']",e2_board9_words,swow,0.00029884934688183875,25
1026,E2,TrialList9,candle,wick,flame,14,candle-wick,"['male', 'guest', 'sleep', 'hammock', 'candle', 'wick', 'olive', 'real', 'silly', 'layer', 'anger', 'rage', 'weird', 'trauma', 'skirt', 'king', 'toe', 'sore', 'fly', 'happen']",e2_board9_words,swow,0.0016749436872211833,11
1027,E2,TrialList9,candle,wick,holiday,1,candle-wick,"['male', 'guest', 'sleep', 'hammock', 'candle', 'wick', 'olive', 'real', 'silly', 'layer', 'anger', 'rage', 'weird', 'trauma', 'skirt', 'king', 'toe', 'sore', 'fly', 'happen']",e2_board9_words,swow,4.095318878536585e-08,3576
1028,E2,TrialList9,candle,wick,it,1,candle-wick,"['male', 'guest', 'sleep', 'hammock', 'candle', 'wick', 'olive', 'real', 'silly', 'layer', 'anger', 'rage', 'weird', 'trauma', 'skirt', 'king', 'toe', 'sore', 'fly', 'happen']",e2_board9_words,swow,8.653017312301574e-07,146
1029,E2,TrialList9,candle,wick,lamp,1,candle-wick,"['male', 'guest', 'sleep', 'hammock', 'candle', 'wick', 'olive', 'real', 'silly', 'layer', 'anger', 'rage', 'weird', 'trauma', 'skirt', 'king', 'toe', 'sore', 'fly', 'happen']",e2_board9_words,swow,0.0023684112917754007,9
1030,E2,TrialList9,candle,wick,light,7,candle-wick,"['male', 'guest', 'sleep', 'hammock', 'candle', 'wick', 'olive', 'real', 'silly', 'layer', 'anger', 'rage', 'weird', 'trauma', 'skirt', 'king', 'toe', 'sore', 'fly', 'happen']",e2_board9_words,swow,0.004561470867181584,7
1031,E2,TrialList9,candle,wick,match,2,candle-wick,"['male', 'guest', 'sleep', 'hammock', 'candle', 'wick', 'olive', 'real', 'silly', 'layer', 'anger', 'rage', 'weird', 'trauma', 'skirt', 'king', 'toe', 'sore', 'fly', 'happen']",e2_board9_words,swow,0.0006236686844540702,16
1032,E2,TrialList9,candle,wick,melt,1,candle-wick,"['male', 'guest', 'sleep', 'hammock', 'candle', 'wick', 'olive', 'real', 'silly', 'layer', 'anger', 'rage', 'weird', 'trauma', 'skirt', 'king', 'toe', 'sore', 'fly', 'happen']",e2_board9_words,swow,1.1300222255721273e-07,1001
1033,E2,TrialList9,candle,wick,smell,1,candle-wick,"['male', 'guest', 'sleep', 'hammock', 'candle', 'wick', 'olive', 'real', 'silly', 'layer', 'anger', 'rage', 'weird', 'trauma', 'skirt', 'king', 'toe', 'sore', 'fly', 'happen']",e2_board9_words,swow,6.784400023800153e-07,173
1034,E2,TrialList9,candle,wick,wax,4,candle-wick,"['male', 'guest', 'sleep', 'hammock', 'candle', 'wick', 'olive', 'real', 'silly', 'layer', 'anger', 'rage', 'weird', 'trauma', 'skirt', 'king', 'toe', 'sore', 'fly', 'happen']",e2_board9_words,swow,0.01095158246133742,5
1035,E2,TrialList9,olive,real,branch,1,olive-real,"['male', 'guest', 'sleep', 'hammock', 'candle', 'wick', 'olive', 'real', 'silly', 'layer', 'anger', 'rage', 'weird', 'trauma', 'skirt', 'king', 'toe', 'sore', 'fly', 'happen']",e2_board9_words,swow,0.0019839567868843986,30
1036,E2,TrialList9,olive,real,eat,2,olive-real,"['male', 'guest', 'sleep', 'hammock', 'candle', 'wick', 'olive', 'real', 'silly', 'layer', 'anger', 'rage', 'weird', 'trauma', 'skirt', 'king', 'toe', 'sore', 'fly', 'happen']",e2_board9_words,swow,0.00030665537733079814,373
1037,E2,TrialList9,olive,real,edible,2,olive-real,"['male', 'guest', 'sleep', 'hammock', 'candle', 'wick', 'olive', 'real', 'silly', 'layer', 'anger', 'rage', 'weird', 'trauma', 'skirt', 'king', 'toe', 'sore', 'fly', 'happen']",e2_board9_words,swow,4.211663971002747e-05,4919
1038,E2,TrialList9,olive,real,food,7,olive-real,"['male', 'guest', 'sleep', 'hammock', 'candle', 'wick', 'olive', 'real', 'silly', 'layer', 'anger', 'rage', 'weird', 'trauma', 'skirt', 'king', 'toe', 'sore', 'fly', 'happen']",e2_board9_words,swow,0.00031092418029519947,366
1039,E2,TrialList9,olive,real,genuine,1,olive-real,"['male', 'guest', 'sleep', 'hammock', 'candle', 'wick', 'olive', 'real', 'silly', 'layer', 'anger', 'rage', 'weird', 'trauma', 'skirt', 'king', 'toe', 'sore', 'fly', 'happen']",e2_board9_words,swow,0.00814411370915702,5
1041,E2,TrialList9,olive,real,green,2,olive-real,"['male', 'guest', 'sleep', 'hammock', 'candle', 'wick', 'olive', 'real', 'silly', 'layer', 'anger', 'rage', 'weird', 'trauma', 'skirt', 'king', 'toe', 'sore', 'fly', 'happen']",e2_board9_words,swow,0.0038638712726928627,13
1042,E2,TrialList9,olive,real,grow,1,olive-real,"['male', 'guest', 'sleep', 'hammock', 'candle', 'wick', 'olive', 'real', 'silly', 'layer', 'anger', 'rage', 'weird', 'trauma', 'skirt', 'king', 'toe', 'sore', 'fly', 'happen']",e2_board9_words,swow,0.0005357682627786223,168
1043,E2,TrialList9,olive,real,health,1,olive-real,"['male', 'guest', 'sleep', 'hammock', 'candle', 'wick', 'olive', 'real', 'silly', 'layer', 'anger', 'rage', 'weird', 'trauma', 'skirt', 'king', 'toe', 'sore', 'fly', 'happen']",e2_board9_words,swow,0.00013717161856623814,1102
1044,E2,TrialList9,olive,real,Italian,1,olive-real,"['male', 'guest', 'sleep', 'hammock', 'candle', 'wick', 'olive', 'real', 'silly', 'layer', 'anger', 'rage', 'weird', 'trauma', 'skirt', 'king', 'toe', 'sore', 'fly', 'happen']",e2_board9_words,swow,8.894933636464174e-05,1998
1045,E2,TrialList9,olive,real,martini,4,olive-real,"['male', 'guest', 'sleep', 'hammock', 'candle', 'wick', 'olive', 'real', 'silly', 'layer', 'anger', 'rage', 'weird', 'trauma', 'skirt', 'king', 'toe', 'sore', 'fly', 'happen']",e2_board9_words,swow,0.0001500861480076993,975
1046,E2,TrialList9,olive,real,natural,1,olive-real,"['male', 'guest', 'sleep', 'hammock', 'candle', 'wick', 'olive', 'real', 'silly', 'layer', 'anger', 'rage', 'weird', 'trauma', 'skirt', 'king', 'toe', 'sore', 'fly', 'happen']",e2_board9_words,swow,0.0031093980990273733,19
